Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
9380,0,0.00411246,-0.0747399,-0.813807,92.9979,211.505,51.387
9381,0,0.00435197,-0.0753943,-0.814154,92.9995,211.508,51.3933
9382,0,0.0038569,-0.0741644,-0.813768,92.9726,211.499,51.3877
9383,0,0.00388946,-0.0748099,-0.813888,92.9785,211.505,51.3917
9384,0,0.00370849,-0.0745539,-0.813893,92.9913,211.506,51.396
9385,0,0.00326521,-0.0743857,-0.813801,92.9696,211.495,51.3738
9386,0,0.0044107,-0.0751817,-0.813999,93.008,211.516,51.3926
9387,0,0.00441317,-0.0755699,-0.813945,93.0214,211.501,51.3883
9388,0,0.00470783,-0.0754196,-0.813889,93.0187,211.501,51.387
9389,0,0.00418214,-0.0756532,-0.813855,93.0047,211.508,51.3765
9390,0,0.00425054,-0.075174,-0.813963,93.0048,211.51,51.404
9391,0,0.00403678,-0.0746003,-0.813754,92.9914,211.509,51.3801
9392,0,0.0042656,-0.0752891,-0.813642,92.9911,211.508,51.3644
9393,0,0.0032026,-0.0745084,-0.813632,92.9773,211.506,51.3549
9394,0,0.00406432,-0.0747579,-0.814183,92.9983,211.507,51.4028
9395,0,0.00399993,-0.0748886,-0.813627,92.9772,211.512,51.3688
9396,0,0.00396956,-0.0746831,-0.813841,92.9812,211.508,51.3913
9397,0,0.00434417,-0.0750055,-0.813766,92.9989,211.516,51.3844
9398,0,0.00366293,-0.0745368,-0.813762,92.9877,211.513,51.3722
9399,0,0.0034073,-0.0740078,-0.81388,92.9726,211.509,51.3874
9400,0,0.00363822,-0.0746523,-0.813719,92.9958,211.515,51.3708
9401,0,0.00367019,-0.0738498,-0.813531,92.977,211.505,51.3651
9402,0,0.00385897,-0.0750076,-0.814075,93.0055,211.509,51.3736
9403,0,0.00443163,-0.0755394,-0.813925,93.0248,211.509,51.3841
9404,0,0.00386024,-0.0748545,-0.813846,92.9945,211.511,51.3771
9405,0,0.00360711,-0.0741796,-0.813795,92.9824,211.512,51.3707
9406,0,0.0037453,-0.0745331,-0.813797,92.9881,211.508,51.373
9407,0,0.00423021,-0.0754209,-0.814131,93.0131,211.503,51.3911
9408,0,0.00384944,-0.0744639,-0.814,93.0059,211.502,51.3852
9409,0,0.00369659,-0.0755658,-0.813961,92.993,211.517,51.3743
9410,0,0.00375694,-0.0740889,-0.813569,92.9788,211.495,51.3792
9411,0,0.00380415,-0.0747824,-0.81384,92.9985,211.508,51.3768
9412,0,0.00412616,-0.0739867,-0.813659,92.9896,211.497,51.3771
9413,0,0.00403482,-0.0735911,-0.813465,92.9897,211.505,51.3715
9414,0,0.00413715,-0.0748294,-0.813772,92.9941,211.513,51.3743
9415,0,0.00396159,-0.0743627,-0.813792,92.9938,211.507,51.3828
9416,0,0.003712,-0.0750135,-0.814033,93.0005,211.51,51.3761
9417,0,0.00404996,-0.0748666,-0.813831,92.9994,211.507,51.3786
9418,0,0.00367814,-0.0740889,-0.813689,92.99,211.512,51.3796
9419,0,0.00385713,-0.0749918,-0.814117,93.0158,211.511,51.385
9420,0,0.00415882,-0.0749353,-0.813979,93.0039,211.52,51.3786
9421,0,0.00420896,-0.0752706,-0.813943,93.0038,211.508,51.3904
9422,0,0.00408359,-0.0746691,-0.81401,92.9885,211.504,51.4014
9423,0,0.00425765,-0.075254,-0.814123,93.0012,211.521,51.3951
9424,0,0.00418875,-0.0752084,-0.813789,93.0068,211.512,51.3925
9425,0,0.00423031,-0.075306,-0.814066,93.0025,211.513,51.393
9426,0,0.00440456,-0.0757511,-0.813947,93.0091,211.51,51.3846
9427,0,0.00389274,-0.0748853,-0.81394,92.9925,211.508,51.3891
9428,0,0.00381732,-0.0746218,-0.813756,92.9968,211.511,51.3867
9429,0,0.00403391,-0.0755533,-0.813859,92.9997,211.514,51.3695
9430,0,0.00393034,-0.0752368,-0.813702,93.0006,211.511,51.3871
9431,0,0.00427688,-0.075616,-0.814135,93.0195,211.529,51.3996
9432,0,0.00440864,-0.074861,-0.813847,93.0092,211.508,51.3871
9433,0,0.00410193,-0.075793,-0.814142,93.0092,211.513,51.3756
9434,0,0.00395671,-0.0745559,-0.813829,92.9862,211.508,51.3921
9435,0,0.00435001,-0.0748009,-0.813898,93.0058,211.511,51.3996
9436,0,0.00390912,-0.074801,-0.813968,93.0035,211.521,51.387
9437,0,0.00479532,-0.0752853,-0.813421,93.0018,211.505,51.3637
9438,0,0.00362854,-0.0749276,-0.813833,92.9864,211.511,51.371
9439,0,0.00452493,-0.0753087,-0.814054,93.0117,211.524,51.3848
9440,0,0.00452642,-0.0750818,-0.813713,93.0155,211.505,51.375
9441,0,0.00450175,-0.0748704,-0.813499,93.0137,211.501,51.3821
9442,0,0.0037101,-0.0751858,-0.813783,92.9893,211.512,51.3765
9443,0,0.00420608,-0.0753629,-0.813973,93.0102,211.516,51.3901
9444,0,0.00416464,-0.074871,-0.813804,93.0075,211.513,51.3888
9445,0,0.00433797,-0.0755469,-0.813634,93.0137,211.51,51.3716
9446,0,0.0041052,-0.0756834,-0.81402,93.005,211.507,51.3948
9447,0,0.00399852,-0.0747774,-0.8139,92.9889,211.522,51.3828
9448,0,0.00402785,-0.0744365,-0.813675,93.0067,211.519,51.3739
9449,0,0.00447622,-0.0752716,-0.813816,93.0084,211.509,51.3792
9450,0,0.00444846,-0.0755418,-0.813892,93.0298,211.504,51.3895
9451,0,0.00405935,-0.0752052,-0.813959,93.0146,211.513,51.3866
9452,0,0.00453782,-0.0758759,-0.813935,93.0193,211.514,51.3914
9453,0,0.00399304,-0.0753168,-0.813968,92.9995,211.507,51.374
9454,0,0.00412518,-0.074425,-0.813745,92.9987,211.506,51.3877
9455,0,0.00372241,-0.0742518,-0.813773,92.9824,211.508,51.3828
9456,0,0.00394734,-0.0746234,-0.813735,92.9953,211.517,51.3828
9457,0,0.00383643,-0.0748285,-0.813732,92.9957,211.511,51.3917
9458,0,0.00409688,-0.0751276,-0.813952,93.0159,211.504,51.3802
9459,0,0.00472903,-0.0757764,-0.813825,93.0144,211.515,51.3858
9460,0,0.00412649,-0.0756631,-0.814046,93.0131,211.51,51.3916
9461,0,0.00383057,-0.0747191,-0.813622,93.0041,211.507,51.3625
9462,0,0.00360925,-0.0746166,-0.813774,92.9878,211.509,51.3654
9463,0,0.003664,-0.0752707,-0.813915,92.9934,211.507,51.3913
9464,0,0.00437863,-0.0748963,-0.813732,92.9949,211.5,51.3966
9465,0,0.00421056,-0.0752105,-0.814012,93.0187,211.527,51.3846
9466,0,0.00392523,-0.0743951,-0.813702,92.9997,211.512,51.3568
9467,0,0.00395182,-0.0748786,-0.813773,92.9908,211.513,51.3815
9468,0,0.00413984,-0.0759152,-0.814179,93.0187,211.507,51.4019
9469,0,0.00407792,-0.0751606,-0.813761,93.0185,211.511,51.3906
9470,0,0.0039466,-0.0747941,-0.813729,92.9916,211.508,51.3734
9471,0,0.00389971,-0.0748163,-0.813921,93.0026,211.506,51.3774
9472,0,0.00433548,-0.0754698,-0.813954,93.0138,211.513,51.3828
9473,0,0.00417465,-0.0747956,-0.813815,93.0122,211.508,51.3847
9474,0,0.00360161,-0.0737941,-0.813612,92.9831,211.507,51.3653
9475,0,0.00406872,-0.0749822,-0.814066,93.0031,211.513,51.3934
9476,0,0.00398023,-0.0751331,-0.813716,93.0083,211.511,51.3843
9477,0,0.00383732,-0.0750999,-0.81378,92.9961,211.504,51.3596
9478,0,0.00402307,-0.0747579,-0.813768,92.9869,211.5,51.3781
9479,0,0.00455824,-0.0748104,-0.813683,93.0159,211.509,51.3775
9480,0,0.00426876,-0.0754592,-0.813954,93.0042,211.517,51.387
9481,0,0.00420764,-0.0748361,-0.81398,93.0065,211.502,51.3947
9482,0,0.00426784,-0.0752502,-0.814038,93.0095,211.514,51.4028
9483,0,0.00389846,-0.075064,-0.813889,93.0002,211.51,51.3913
9484,0,0.00408571,-0.0753956,-0.81389,92.9945,211.514,51.4002
9485,0,0.00418132,-0.0749712,-0.813986,92.9945,211.509,51.3874
9486,0,0.00363011,-0.0740717,-0.813708,92.9875,211.505,51.363
9487,0,0.00459907,-0.0754629,-0.81379,93.0222,211.505,51.3921
9488,0,0.00398622,-0.0743596,-0.813576,92.9824,211.501,51.3722
9489,0,0.00393164,-0.0745501,-0.813842,92.9877,211.507,51.3617
9490,0,0.00415178,-0.0749897,-0.813778,93.0137,211.513,51.3829
9491,0,0.0039945,-0.0752577,-0.813891,93.0049,211.505,51.3839
9492,0,0.00398761,-0.0750461,-0.813812,92.9969,211.506,51.3711
9493,0,0.00438085,-0.074507,-0.813896,93.006,211.517,51.3856
9494,0,0.00453975,-0.0757395,-0.814161,93.0267,211.509,51.3838
9495,0,0.00378111,-0.0750261,-0.81373,92.9889,211.506,51.3849
9496,0,0.0041815,-0.0757488,-0.813905,93.0058,211.518,51.3792
9497,0,0.0038067,-0.0744825,-0.813909,92.9943,211.507,51.3809
9498,0,0.00445271,-0.0753864,-0.813506,93.0197,211.499,51.3601
9499,0,0.00378596,-0.0745929,-0.81363,92.9846,211.511,51.3692
9500,0,0.00384733,-0.0752839,-0.814186,93.0074,211.515,51.3909
9501,0,0.00412555,-0.0755519,-0.814029,93.0202,211.508,51.3793
9502,0,0.00438961,-0.0750247,-0.813718,93.0198,211.521,51.3648
9503,0,0.0040074,-0.0749727,-0.813885,93.0087,211.512,51.377
9504,0,0.00377386,-0.0748199,-0.813832,92.9994,211.509,51.3842
9505,0,0.00400402,-0.075232,-0.813952,93.0033,211.509,51.3853
9506,0,0.00407461,-0.0760061,-0.814064,93.0113,211.515,51.3638
9507,0,0.00421847,-0.075515,-0.813874,93.0042,211.521,51.3816
9508,0,0.00391346,-0.0748137,-0.814147,93.006,211.517,51.3927
9509,0,0.00398673,-0.0746644,-0.813835,92.9959,211.506,51.3913
9510,0,0.00423239,-0.0753686,-0.813867,93.0087,211.518,51.3869
9511,0,0.00415022,-0.0752065,-0.813851,93.0072,211.52,51.3702
9512,0,0.00487342,-0.0756412,-0.814015,93.0268,211.525,51.3819
9513,0,0.0040597,-0.0751529,-0.813961,93,211.521,51.3675
9514,0,0.00410402,-0.0750394,-0.813796,93.0065,211.501,51.3775
9515,0,0.00377188,-0.0744333,-0.813749,92.9997,211.517,51.3787
9516,0,0.00441523,-0.0755896,-0.813899,93.005,211.52,51.3889
9517,0,0.00393803,-0.0747133,-0.813703,93.0033,211.516,51.3629
9518,0,0.00423586,-0.0747743,-0.813929,93.005,211.501,51.3794
9519,0,0.00395323,-0.0753591,-0.814047,93.0073,211.51,51.3725
9520,0,0.00379839,-0.0741795,-0.813612,92.9837,211.514,51.3562
9521,0,0.00388389,-0.0745087,-0.813916,92.99,211.515,51.3718
9522,0,0.00423383,-0.0753975,-0.813878,93.0048,211.509,51.3835
9523,0,0.00353881,-0.0744825,-0.813562,92.987,211.507,51.3646
9524,0,0.00439991,-0.0754533,-0.813929,93.0088,211.51,51.3758
9525,0,0.00433622,-0.0755091,-0.814033,93.0009,211.522,51.387
9526,0,0.00402467,-0.0749072,-0.814009,93.001,211.512,51.3837
9527,0,0.00458153,-0.0762601,-0.814539,93.0421,211.517,51.4189
9528,0,0.00414485,-0.0753453,-0.813942,93.0056,211.514,51.386
9529,0,0.00363906,-0.0745058,-0.814017,92.9937,211.513,51.3955
9530,0,0.00435549,-0.0744512,-0.814027,93.0053,211.51,51.3904
9531,0,0.00381181,-0.0747303,-0.813859,92.9905,211.517,51.3746
9532,0,0.00458726,-0.0755714,-0.813943,93.0224,211.513,51.3806
9533,0,0.00409755,-0.0752561,-0.813956,93.0087,211.506,51.3765
9534,0,0.00380438,-0.0748105,-0.813906,92.9983,211.506,51.3753
9535,0,0.00393945,-0.0752676,-0.813866,92.9993,211.51,51.3686
9536,0,0.00391314,-0.0749649,-0.814012,92.9928,211.515,51.3788
9537,0,0.00351634,-0.0740015,-0.813625,92.9747,211.506,51.3784
9538,0,0.00382148,-0.0750103,-0.813577,92.9822,211.499,51.364
9539,0,0.0041418,-0.0750292,-0.813899,92.9951,211.516,51.3641
9540,0,0.00431144,-0.0753739,-0.81401,93.0103,211.517,51.3904
9541,0,0.00408756,-0.0750484,-0.813892,93.0068,211.515,51.3877
9542,0,0.00416479,-0.0756335,-0.814193,93.0151,211.526,51.3778
9543,0,0.00363077,-0.0750385,-0.813774,92.9774,211.508,51.3638
9544,0,0.00336363,-0.0738047,-0.813791,92.9907,211.505,51.3724
9545,0,0.00411314,-0.0743418,-0.813695,92.999,211.511,51.3745
9546,0,0.00401457,-0.0753408,-0.813855,92.9976,211.518,51.37
9547,0,0.00378436,-0.0748109,-0.813971,93.0006,211.513,51.3709
9548,0,0.00418354,-0.0741672,-0.813636,93.0065,211.507,51.3783
9549,0,0.00421958,-0.0753507,-0.81395,93.0074,211.51,51.3938
9550,0,0.00407824,-0.075276,-0.813823,92.9917,211.516,51.3712
9551,0,0.00450309,-0.075448,-0.814121,93.0177,211.506,51.3958
9552,0,0.00344468,-0.0746089,-0.813737,92.9782,211.501,51.3717
9553,0,0.00446373,-0.0762402,-0.814078,93.0054,211.524,51.382
9554,0,0.00438582,-0.0752819,-0.814052,93.0097,211.524,51.3785
9555,0,0.00488491,-0.0756561,-0.813944,93.0243,211.514,51.4052
9556,0,0.00350504,-0.0740723,-0.813825,92.9818,211.5,51.3742
9557,0,0.00387532,-0.07479,-0.813884,93.0116,211.514,51.3689
9558,0,0.00369296,-0.0747097,-0.813964,92.991,211.515,51.3696
9559,0,0.00425371,-0.0757163,-0.81402,93.0208,211.515,51.3692
9560,0,0.00390851,-0.0751946,-0.813979,93.0063,211.519,51.3721
9561,0,0.0041207,-0.0757585,-0.813961,93.0128,211.526,51.3817
9562,0,0.00419852,-0.0750765,-0.813801,93.0036,211.515,51.3735
9563,0,0.00415237,-0.075494,-0.813984,93.0144,211.502,51.3902
9564,0,0.00396057,-0.0758514,-0.814073,93.0018,211.524,51.3769
9565,0,0.0037623,-0.0748075,-0.813977,92.9891,211.511,51.3733
9566,0,0.00411181,-0.0748815,-0.813932,92.9986,211.495,51.398
9567,0,0.00419135,-0.0751249,-0.813997,93.0117,211.508,51.3756
9568,0,0.00416232,-0.0753458,-0.814055,93.0122,211.518,51.3672
9569,0,0.00447722,-0.0755164,-0.813886,93.0157,211.52,51.384
9570,0,0.00420067,-0.0746759,-0.814346,93.0051,211.513,51.4143
9571,0,0.00378089,-0.0743859,-0.813702,92.9889,211.501,51.3642
9572,0,0.00457831,-0.0752634,-0.813708,93.0088,211.502,51.3643
9573,0,0.00388077,-0.0752023,-0.813934,93.0077,211.509,51.3748
9574,0,0.00359582,-0.0746938,-0.814022,92.9978,211.511,51.3846
9575,0,0.00462855,-0.0755974,-0.813739,93.0212,211.502,51.384
9576,0,0.0042328,-0.0757861,-0.813981,93.0041,211.522,51.3703
9577,0,0.0045049,-0.0750809,-0.813928,93.0282,211.507,51.3945
9578,0,0.00449366,-0.0750603,-0.814038,93.0056,211.496,51.399
9579,0,0.00432556,-0.0761221,-0.814271,92.9995,211.508,51.378
9580,0,0.00459342,-0.0758782,-0.81388,93.0202,211.518,51.3787
9581,0,0.00374671,-0.0745836,-0.813895,92.9961,211.511,51.3752
9582,0,0.00383923,-0.0755362,-0.814065,93.0111,211.515,51.36
9583,0,0.00384686,-0.0749763,-0.813927,93.0013,211.508,51.3552
9584,0,0.00381439,-0.0746634,-0.814031,93.0058,211.51,51.3843
9585,0,0.00469561,-0.0754159,-0.813961,93.0186,211.514,51.3824
9586,0,0.00417555,-0.0754062,-0.814039,93.015,211.523,51.3707
9587,0,0.00377324,-0.0753658,-0.81367,92.9866,211.505,51.3601
9588,0,0.0039753,-0.074446,-0.813862,92.9964,211.511,51.3818
9589,0,0.00398379,-0.0750449,-0.814151,93.0024,211.511,51.3845
9590,0,0.003382,-0.0742268,-0.813785,92.972,211.511,51.3635
9591,0,0.00408019,-0.0745113,-0.813876,92.9938,211.5,51.364
9592,0,0.00427664,-0.0757332,-0.814123,93.0137,211.522,51.3741
9593,0,0.00427649,-0.0751612,-0.81388,93.0048,211.501,51.3796
9594,0,0.0043079,-0.075435,-0.814117,93.0145,211.502,51.3948
9595,0,0.00420644,-0.0748391,-0.813855,92.998,211.508,51.3799
9596,0,0.00417692,-0.0749934,-0.813939,93.0082,211.507,51.3856
9597,0,0.00438625,-0.0758493,-0.81395,92.9948,211.502,51.3946
9598,0,0.00399916,-0.0757061,-0.813941,93.0046,211.51,51.3823
9599,0,0.00461343,-0.0757359,-0.813939,93.0184,211.511,51.3667
9600,0,0.00379001,-0.0748243,-0.813735,93.0032,211.517,51.3706
9601,0,0.00409657,-0.0750334,-0.813918,92.9997,211.495,51.3991
9602,0,0.00432602,-0.0750823,-0.813986,93.0053,211.517,51.3846
9603,0,0.00429817,-0.0755372,-0.814312,93.0088,211.51,51.395
9604,0,0.00380485,-0.0748375,-0.81393,92.9746,211.51,51.3722
9605,0,0.00449981,-0.0761417,-0.814239,93.025,211.514,51.3881
9606,0,0.00380889,-0.0744172,-0.814045,92.999,211.509,51.3962
9607,0,0.0035932,-0.0749314,-0.813907,92.9919,211.508,51.3719
9608,0,0.00408078,-0.0753592,-0.814072,93.0066,211.512,51.381
9609,0,0.00358557,-0.0743914,-0.814135,92.9949,211.522,51.3829
9610,0,0.00355654,-0.075039,-0.81386,92.9914,211.513,51.3695
9611,0,0.00364774,-0.0739734,-0.813728,92.9834,211.492,51.3765
9612,0,0.00369254,-0.0749302,-0.813642,92.9854,211.504,51.3662
9613,0,0.00425039,-0.0759747,-0.814111,93.0173,211.507,51.3996
9614,0,0.00399124,-0.0760631,-0.814059,93.0096,211.516,51.3891
9615,0,0.00339403,-0.0745224,-0.814106,92.9851,211.505,51.3748
9616,0,0.00411119,-0.0748584,-0.813857,93.0031,211.514,51.3743
9617,0,0.00388434,-0.074493,-0.813793,92.9964,211.514,51.3599
9618,0,0.0041511,-0.0753382,-0.813719,93.0038,211.513,51.3738
9619,0,0.0040224,-0.0749519,-0.813964,92.998,211.509,51.3864
9620,0,0.00384317,-0.0751254,-0.813842,92.9968,211.499,51.3838
9621,0,0.00343118,-0.0749632,-0.814028,92.992,211.51,51.3765
9622,0,0.00477308,-0.0757662,-0.814076,93.0324,211.507,51.3828
9623,0,0.00370036,-0.074166,-0.813739,92.9914,211.503,51.369
9624,0,0.00414746,-0.0753052,-0.813923,93.0003,211.507,51.3923
9625,0,0.00418609,-0.0751176,-0.813945,92.9961,211.518,51.3852
9626,0,0.0038041,-0.0747481,-0.813779,92.9907,211.502,51.3815
9627,0,0.00325379,-0.0742448,-0.813959,92.9915,211.504,51.3713
9628,0,0.00430558,-0.0752827,-0.813927,93.0169,211.501,51.3724
9629,0,0.00340599,-0.0743708,-0.813718,92.9783,211.504,51.3711
9630,0,0.00408211,-0.0748966,-0.81383,93.0032,211.51,51.3862
9631,0,0.00376387,-0.0745112,-0.813808,92.9892,211.505,51.3773
9632,0,0.00456608,-0.0755089,-0.813864,93.0163,211.503,51.3736
9633,0,0.0048794,-0.0755135,-0.81401,93.0321,211.519,51.3873
9634,0,0.0035296,-0.073602,-0.81362,92.9763,211.507,51.3679
9635,0,0.00371541,-0.0745187,-0.813709,92.9872,211.501,51.368
9636,0,0.00393784,-0.0756977,-0.814227,92.9971,211.513,51.3702
9637,0,0.00420286,-0.0751564,-0.813539,92.9961,211.5,51.382
9638,0,0.00356373,-0.0742915,-0.813864,92.9868,211.51,51.3751
9639,0,0.00361469,-0.0740938,-0.813733,92.9809,211.507,51.3696
9640,0,0.00342696,-0.074637,-0.813753,92.9878,211.502,51.3662
9641,0,0.00372027,-0.0749389,-0.81381,92.9929,211.501,51.3864
9642,0,0.00347774,-0.0741126,-0.8137,92.9892,211.502,51.3762
9643,0,0.00423611,-0.0753969,-0.813947,93.0096,211.512,51.3687
9644,0,0.00373353,-0.0747237,-0.813594,92.9859,211.509,51.3653
9645,0,0.00452636,-0.0762242,-0.814166,93.0192,211.514,51.3898
9646,0,0.00359069,-0.074903,-0.814067,92.9886,211.508,51.3833
9647,0,0.00388094,-0.0752574,-0.81381,92.9908,211.507,51.3796
9648,0,0.00369533,-0.0745677,-0.81374,92.9932,211.509,51.3703
9649,0,0.00405762,-0.0742241,-0.813678,92.9989,211.507,51.3843
9650,0,0.00461982,-0.0761501,-0.814059,93.0098,211.519,51.3783
9651,0,0.00425788,-0.0751934,-0.81402,93.0152,211.505,51.3698
9652,0,0.00394317,-0.0744248,-0.813806,93.0091,211.501,51.3782
9653,0,0.00398421,-0.0758606,-0.814194,93.0167,211.513,51.3802
9654,0,0.00361489,-0.074641,-0.813668,92.9875,211.505,51.3673
9655,0,0.00434882,-0.0746696,-0.813768,93.0055,211.514,51.3684
9656,0,0.00386924,-0.0756197,-0.814129,93.0139,211.512,51.3901
9657,0,0.00355462,-0.0745001,-0.81379,92.9914,211.5,51.3821
9658,0,0.00418411,-0.0757402,-0.814114,92.9987,211.508,51.3761
9659,0,0.0033095,-0.074306,-0.813643,92.9779,211.503,51.3749
9660,0,0.00416342,-0.0753007,-0.814063,93.0092,211.518,51.3864
9661,0,0.00361128,-0.0754742,-0.81389,92.9935,211.517,51.3609
9662,0,0.00394932,-0.0750148,-0.81373,92.9894,211.505,51.3754
9663,0,0.00424661,-0.0748114,-0.814109,93.0155,211.514,51.3876
9664,0,0.00328978,-0.0738797,-0.813681,92.9751,211.499,51.3488
9665,0,0.00418692,-0.0750821,-0.813857,92.9979,211.5,51.387
9666,0,0.00395065,-0.0754968,-0.814012,93.0108,211.518,51.3858
9667,0,0.00407601,-0.07543,-0.814128,93.0084,211.508,51.3938
9668,0,0.00363103,-0.0750563,-0.814114,92.9797,211.514,51.3792
9669,0,0.00395105,-0.0751096,-0.81393,93.0006,211.51,51.3691
9670,0,0.0048337,-0.0761899,-0.814339,93.0328,211.511,51.3985
9671,0,0.00361709,-0.0745357,-0.813591,92.9813,211.503,51.367
9672,0,0.00393156,-0.0749708,-0.814136,93.0082,211.508,51.3755
9673,0,0.00368798,-0.0748441,-0.814083,92.9987,211.505,51.3833
9674,0,0.00420865,-0.0753834,-0.813964,93.0069,211.509,51.3966
9675,0,0.00481019,-0.075989,-0.814043,93.0353,211.515,51.3989
9676,0,0.00369339,-0.0752073,-0.813933,93.0027,211.509,51.3672
9677,0,0.00391318,-0.0752552,-0.813679,93.0002,211.497,51.3651
9678,0,0.00313921,-0.0744705,-0.813928,92.9823,211.502,51.3783
9679,0,0.00427458,-0.0748558,-0.813727,93.0067,211.518,51.3807
9680,0,0.00414292,-0.0748678,-0.81405,93.0062,211.509,51.395
9681,0,0.00431521,-0.0752336,-0.814132,93.0164,211.5,51.3983
9682,0,0.00409479,-0.0752117,-0.813926,93.0138,211.506,51.3846
9683,0,0.00370289,-0.0747689,-0.814021,92.9922,211.509,51.3763
9684,0,0.00400966,-0.0757355,-0.814073,93.0104,211.504,51.3859
9685,0,0.00390657,-0.0751273,-0.813743,92.9989,211.499,51.3808
9686,0,0.00405975,-0.0748742,-0.81396,93.0007,211.505,51.3869
9687,0,0.00413366,-0.0746205,-0.813798,93.003,211.506,51.3931
9688,0,0.00402903,-0.074648,-0.813786,92.9947,211.504,51.3803
9689,0,0.00459402,-0.0759613,-0.81381,93.0287,211.505,51.3744
9690,0,0.00381904,-0.0745178,-0.813521,92.9875,211.508,51.3641
9691,0,0.00408633,-0.0750758,-0.813747,93.0019,211.512,51.3804
9692,0,0.0033482,-0.0739175,-0.813692,92.9735,211.496,51.3601
9693,0,0.00399803,-0.0749442,-0.814028,92.9992,211.509,51.3809
9694,0,0.0046291,-0.0754779,-0.813831,93.0159,211.518,51.3787
9695,0,0.00389586,-0.0745764,-0.81383,92.9976,211.511,51.3586
9696,0,0.00336215,-0.0748703,-0.81391,92.971,211.507,51.3619
9697,0,0.00392626,-0.0750737,-0.813641,92.9947,211.507,51.365
9698,0,0.00432882,-0.0754789,-0.814115,93.0204,211.513,51.3886
9699,0,0.00361664,-0.0740898,-0.8137,92.9777,211.497,51.3981
9700,0,0.0045512,-0.0758289,-0.813845,93.0147,211.508,51.3902
9701,0,0.00399806,-0.0749258,-0.814001,93.004,211.507,51.3557
9702,0,0.00401719,-0.0749132,-0.813591,93.0028,211.51,51.3692
9703,0,0.00428272,-0.0752133,-0.813994,93.0144,211.511,51.3855
9704,0,0.00385022,-0.0749834,-0.813873,92.9874,211.502,51.3638
9705,0,0.00420111,-0.0754568,-0.813836,93.002,211.504,51.3692
9706,0,0.00384689,-0.0751834,-0.813974,92.9978,211.514,51.3996
9707,0,0.00351119,-0.0751289,-0.814042,92.9926,211.509,51.3805
9708,0,0.00433248,-0.075127,-0.813751,93.0108,211.494,51.3762
9709,0,0.00424403,-0.0757897,-0.814079,92.987,211.495,51.3912
9710,0,0.00383225,-0.0750799,-0.814173,92.9867,211.507,51.3765
9711,0,0.00357697,-0.0748453,-0.813882,92.9806,211.509,51.376
9712,0,0.00427344,-0.0751058,-0.813924,92.9896,211.51,51.3845
9713,0,0.00410298,-0.0753428,-0.813926,92.9905,211.512,51.374
9714,0,0.00370908,-0.0750003,-0.813962,92.9914,211.506,51.3704
9715,0,0.00416757,-0.0753623,-0.813899,92.9962,211.493,51.3896
9716,0,0.00429118,-0.0753475,-0.813871,92.9971,211.506,51.3792
9717,0,0.00394887,-0.0754114,-0.813916,92.9914,211.503,51.37
9718,0,0.00415194,-0.0751572,-0.814043,92.9938,211.499,51.3914
9719,0,0.00389548,-0.0763276,-0.81431,93.0051,211.518,51.3767
9720,0,0.00408639,-0.0758115,-0.814323,93.0073,211.508,51.3737
9721,0,0.00417324,-0.0751659,-0.813907,92.9961,211.508,51.3884
